,Description,Category,Meta_Url,Source Code,Repository,Languages
417," This YouTube API Python language code sample shows how to use the channelSections.list method to perform the task of listing, shuffling, and using channelSections.update to change the existing sections on an associated channel.","Video, Media",https://www.programmableweb.com/sample-source-code/youtube-api-shuffle-existing-channel-section-python-source-code,https://developers.google.com/youtube/v3/code_samples/python#shuffle_existing_ch...,,Python
418," This iSIGHT Partners Threatscape C# source code demonstrates the response data provided when valid public and private keys, along with the host url, are given and the endpoint query is passed.","Security, Intelligence",https://www.programmableweb.com/sample-source-code/isight-partners-threatscape-api-c-source-code-0,http://www.isightpartners.com/doc/api2.0/docs/#/csharp_sample,,C#
419, This iSIGHT Partners Threatscape API PHP language source code demonstrates a basic search response by providing the search result after input of a valid public and private key.,"Security, Intelligence",https://www.programmableweb.com/sample-source-code/isight-partners-threatscape-api-php-source-code,http://www.isightpartners.com/doc/api2.0/docs/#/php_sample,,PHP
420," This iSIGHT Partners Threatscape API C++ source code shows the response data when valid public and private keys, header values and host url, are given. This code requires libxml and libiconv.","Security, Intelligence",https://www.programmableweb.com/sample-source-code/isight-partners-threatscape-api-c-source-code,http://www.isightpartners.com/doc/api2.0/docs/#/cplus_sample,,C++
421," This iSIGHT Partners Threatscape API JAVA source code demonstrates using valid header values as input and the resulting endpoints for advanced search, heartbeat, and data submission.","Security, Intelligence",https://www.programmableweb.com/sample-source-code/isight-partners-threatscape-api-java-source-code,http://www.isightpartners.com/doc/api2.0/docs/#/java_sample,,Java
422, This Python iSIGHT Partners Threatscape API source code demonstrates the basic search endpoint output that is provided when valid public and private keys are triggered on the host server.,"Security, Intelligence",https://www.programmableweb.com/sample-source-code/isight-partners-threatscape-api-python-source-code,http://www.isightpartners.com/doc/api2.0/docs/#/python_sample,,Python
423," This YouTube API Python source code creates channel sections, including type, display style, title, position, and content by the channelSections.insert method. This source code also displays the content in a browse view versus a feed view through the channel's brandingSettings.channel.showBrowseView property update.","Video, Media",https://www.programmableweb.com/sample-source-code/youtube-api-add-channel-section-python-source-code,https://developers.google.com/youtube/v3/code_samples/python#add_a_channel_secti...,,Python
424, This YouTube API Python source code uploads an image by using the channelBanners.insert method and updates the channel's banner through sample calls to the channel.update method.,"Video, Media",https://www.programmableweb.com/sample-source-code/youtube-api-upload-banner-image-and-set-channels-banner-python-source-code,https://developers.google.com/youtube/v3/code_samples/python#upload_a_banner_ima...,,Python
425, This YouTube Data API Python snippet provides the source code to post a bulletin to the associated channel through the API's activities.insert method.,"Video, Media",https://www.programmableweb.com/sample-source-code/youtube-api-post-channel-bulletin-python-source-code,https://developers.google.com/youtube/v3/code_samples/python#post_a_channel_bull...,,Python
426," TowerData provides services that access business data associated with email addresses. These services retrieve demographic information for individuals or households, location and ISP. TowerData services for email marketing include email intelligence, email validation and email append. This TowerData Personalization API C# Source Code requires rapleafApi dll and allows C# to query the API and output the results.","Email, Data, Intelligence",https://www.programmableweb.com/sample-source-code/towerdata-personalization-api-c-source-code,http://intelligence.towerdata.com/developers/personalization-api/easy-code-snipp...,,C#
427," TowerData provides services that access business data associated with email addresses. These services retrieve demographic information for individuals or households, location and ISP. TowerData services for email marketing include email intelligence, email validation and email append. This TowerData Personalization API Java Source Code requires rapleaf-api-complete jar and allows Java to query the API and output the results.","Email, Data, Intelligence",https://www.programmableweb.com/sample-source-code/towerdata-personalization-api-java-source-code,http://intelligence.towerdata.com/developers/personalization-api/easy-code-snipp...,,Java
428," TowerData provides services that access business data associated with email addresses. These services retrieve demographic information for individuals or households, location and ISP. TowerData services for email marketing include email intelligence, email validation and email append. This TowerData Personalization API PHP Source Code requires RapleafApi library for PHP5 and allows PHP to query the API and output the results.","Email, Data, Intelligence",https://www.programmableweb.com/sample-source-code/towerdata-personalization-api-php-source-code,http://intelligence.towerdata.com/developers/personalization-api/easy-code-snipp...,,PHP
429," TowerData provides services that access business data associated with email addresses. These services retrieve demographic information for individuals or households, location and ISP. TowerData services for email marketing include email intelligence, email validation and email append. This TowerData Personalization API Python Source Code requires rapleafApi Python module and allows Python to query the API and output the results.","Email, Data, Intelligence",https://www.programmableweb.com/sample-source-code/towerdata-personalization-api-python-source-code,http://intelligence.towerdata.com/developers/personalization-api/easy-code-snipp...,,Python
430," TowerData provides services that access business data associated with email addresses. These services retrieve demographic information for individuals or households, location and ISP. TowerData services for email marketing include email intelligence, email validation and email append. This TowerData Personalization API Ruby Source Code requires towerdata_api gem and details the use of Ruby to query the API and output results.","Email, Data, Intelligence",https://www.programmableweb.com/sample-source-code/towerdata-personalization-api-ruby-source-code,http://intelligence.towerdata.com/developers/personalization-api/easy-code-snipp...,,Ruby
431, This tutorial shows developers how to get started with the 500px API. Code examples are provided in Objective-C.,"Photos, Social",https://www.programmableweb.com/sample-source-code/get-started-500px-api,http://bit.ly/1DKHa3m,,Objective-C
432, This YouTube API PHP source code adds tags into existing videos through calls to youtube.videos.list method to append new tags and by calls to youtube.videos.update method to persist tag addition changes.,"Video, Media",https://www.programmableweb.com/sample-source-code/youtube-api-updating-video-adding-new-tags-php-source-code,https://developers.google.com/youtube/v3/code_samples/php#updating_a_video_by_ad...,,PHP
433, This YouTube API PHP source code adds a video to a user's channel through uploading of video chunks by calls to the video.insert method and through Google_MediaFileUpload class for large files.,"Video, Media",https://www.programmableweb.com/sample-source-code/youtube-api-resumable-uploads-php-source-code,https://developers.google.com/youtube/v3/code_samples/php#resumable_uploads,,PHP
434, This YouTube API PHP source code provides a custom video thumbnail for a specific video by a call to the youtube.thumbnails.set method with videoID parameter set to video ID and through Google_MediaFileUpload class to accommodate large file uploads.,"Video, Media",https://www.programmableweb.com/sample-source-code/youtube-api-upload-custom-thumbnail-video-php-source-code,https://developers.google.com/youtube/v3/code_samples/php#uploading_a_custom_thu...,,PHP
435, This YouTube API PHP code sample adds a specific channel subscription through a call to the subscriptions.insert method.,"Video, Media",https://www.programmableweb.com/sample-source-code/youtube-api-add-channel-subscription-php-source-code,https://developers.google.com/youtube/v3/code_samples/php#add_a_channel_subscrip...,,PHP
